action,filename,depth_cm,old_depth,source
added,20.00cm.png,20.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.00cm.png
added,20.01cm.png,20.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.01cm.png
added,20.02cm_2.jpg,20.02,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.02cm.jpg
added,20.03cm.png,20.03,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.03cm.png
added,20.04cm_2.jpg,20.04,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.04cm.jpg
added,20.05cm_2.jpg,20.05,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.05cm.jpg
added,20.06cm_2.jpg,20.06,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.06cm.jpg
added,20.0cm_2.jpg,20.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20.0cm.jpg
added,20cm_2.jpg,20.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\20cm.jpg
added,22.50cm.png,22.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\22.50cm.png
added,22.5cm_1.png,22.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\22.5cm.png
added,25.00cm_2.jpg,25.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.00cm.jpg
added,25.01cm_1.jpg,25.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.01cm.jpg
added,25.02cm.png,25.02,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.02cm.png
added,25.03cm.jpg,25.03,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.03cm.jpg
added,25.04cm.png,25.04,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.04cm.png
added,25.05cm.jpg,25.05,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.05cm.jpg
added,25.06cm.jpg,25.06,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.06cm.jpg
added,25.0cm_2.jpg,25.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.0cm.jpg
added,25.0cm.png,25.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.0cm.png
added,25.5cm.jpg,25.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25.5cm.jpg
added,25cm_1.png,25.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\25cm.png
added,26cm.jpg,26.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\26cm.jpg
added,30.00.jpg,30.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\30.00.jpg
added,30.01cm.jpg,30.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\30.01cm.jpg
added,30.02cm.jpg,30.02,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\30.02cm.jpg
added,30.03cm.png,30.03,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\30.03cm.png
added,30.0cm.jpg,30.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\30.0cm.jpg
added,30cm_2.png,30.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\30cm.png
added,32.0cm_1.jpg,32.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\32.0cm.jpg
added,32.51cm_2.jpg,32.51,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\32.51cm.jpg
added,32.5cm_2.jpg,32.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\32.5cm.jpg
added,35.00cm_1.jpg,35.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35.00cm.jpg
added,35.01cm.jpg,35.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35.01cm.jpg
added,35.02cm.jpg,35.02,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35.02cm.jpg
added,35.03cm.jpg,35.03,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35.03cm.jpg
added,35.04cm.jpg,35.04,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35.04cm.jpg
added,35.0cm_2.png,35.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35.0cm.png
added,35.5cm.jpg,35.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35.5cm.jpg
added,35cm_1.png,35.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\35cm.png
added,36cm.jpg,36.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\36cm.jpg
added,37.5cm_2.jpg,37.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\37.5cm.jpg
added,37cm.jpg,37.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\37cm.jpg
added,40.00cm.jpg,40.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\40.00cm.jpg
added,40.01cm.png,40.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\40.01cm.png
added,40.5cm.jpg,40.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\40.5cm.jpg
added,40cm_1.png,40.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\40cm.png
added,42.5cm_1.png,42.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\42.5cm.png
added,42cm.png,42.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\42cm.png
added,45.5cm.png,45.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\45.5cm.png
added,45cm_1.png,45.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\45cm.png
added,47.0cm.png,47.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\47.0cm.png
added,47.50cm.jpg,47.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\47.50cm.jpg
added,47.51cm.jpg,47.51,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\47.51cm.jpg
added,47.52cm.jpg,47.52,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\47.52cm.jpg
added,47.5cm_1.jpg,47.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\47.5cm.jpg
added,47cm.jpg,47.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\47cm.jpg
added,48cm.png,48.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\48cm.png
added,50.00cm.png,50.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\50.00cm.png
added,50.01cm_1.jpg,50.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\50.01cm.jpg
added,50.02.jpg,50.02,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\50.02.jpg
added,50.0cm.jpg,50.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\50.0cm.jpg
added,50.51cm.jpg,50.51,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\50.51cm.jpg
added,50.5cm.png,50.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\50.5cm.png
added,50cm_1.png,50.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\50cm.png
added,51cm.jpg,51.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\51cm.jpg
added,52.01cm.png,52.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\52.01cm.png
added,52.0cm.jpg,52.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\52.0cm.jpg
added,52.5.jpg,52.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\52.5.jpg
added,52.50cm.jpg,52.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\52.50cm.jpg
added,52.51cm.jpg,52.51,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\52.51cm.jpg
added,52.6cm.png,52.60,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\52.6cm.png
added,52cm.jpg,52.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\52cm.jpg
added,53cm.jpg,53.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\53cm.jpg
added,54cm.jpg,54.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\54cm.jpg
added,55.00cm_1.jpg,55.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\55.00cm.jpg
added,55.01cm.jpg,55.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\55.01cm.jpg
added,55.0cm.jpg,55.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\55.0cm.jpg
added,55cm_2.jpg,55.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\55cm.jpg
added,57cm.png,57.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\57cm.png
added,5cm_1.jpg,5.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\5cm.jpg
added,60.00cm.png,60.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\60.00cm.png
added,60.0cm_1.png,60.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\60.0cm.png
added,60cm.png,60.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\60cm.png
added,62cm.png,62.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\62cm.png
added,63cm.jpg,63.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\63cm.jpg
added,65.01cm.jpg,65.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\65.01cm.jpg
added,65cm.jpg,65.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\65cm.jpg
added,67cm.jpg,67.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\67cm.jpg
added,68cm.png,68.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\68cm.png
added,70.01cm.png,70.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\70.01cm.png
added,70.0cm.jpg,70.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\70.0cm.jpg
added,70cm_2.jpg,70.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\70cm.jpg
added,72cm.png,72.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\72cm.png
added,75cm_1.jpg,75.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\75cm.jpg
added,77.5cm_1.jpg,77.50,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\77.5cm.jpg
added,80cm_1.png,80.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\80cm.png
added,82.0cm.png,82.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\82.0cm.png
added,82cm.png,82.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\82cm.png
added,85.0cm.png,85.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\85.0cm.png
added,85cm.jpg,85.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\85cm.jpg
added,90.01cm_1.jpg,90.01,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\90.01cm.jpg
added,90cm_1.png,90.00,,C:\Users\pooja\copilot-worktrees\flood-depth-estimator\kaumod-automatic-barnacle\reports\new_labels\day1\Day 1 photos and depth\90cm.png
